Material compositions 1,Material compositions 2,Enorm (eV),E_raw (eV),Site2_MeltingT,Site1_MendeleevNumber,Site1_MiracleRadius,GSestFCClatcnt_max_value,Site2_BCCenergy_pa,Site1_BCCfermi,CovalentRadius_max_value,Site2_Density,n_ws^third_min_value,Site1_HHIr,IonicRadii_max_value,BoilingT_max_value,valence_arithmetic_average,Site2_NdUnfilled,Site1_IonicRadii,BCCenergy_pa_composition_average,MiracleRadius_min_value,MeltingT_min_value,NUnfilled_max_value,Site2_Group,Site1_CovalentRadii,Site2_NUnfilled,SpecificHeatCapacity_difference,Site1_Electronegativity,BCCenergy_pa_arithmetic_average
Mo,Bi,-0.25015,4.778648889,-1.303688068,-1.035514339,-0.088370606,1.615079521,0.670988513,1.446802931,0.074839261,0.020648121,-1.053444393,0.762160376,1.068621018,0.779918981,1.327685696,-0.943565335,-0.609051951,-0.58224898,0.441389775,-1.196507075,0.315885458,1.647209006,0.310210004,-0.391287965,-0.597312791,0.727201515,-0.58224898
Mo,Cd,-0.29796,4.730838889,-1.247999329,-1.035514339,-0.088370606,-0.109624705,1.611400759,1.446802931,0.074839261,-0.188868779,-0.709634524,0.762160376,0.689781114,0.779918981,0.039977858,-0.943565335,-0.609051951,0.08556781,0.441389775,-1.113508779,0.315885458,0.881763363,0.310210004,-1.358836389,-0.993128317,0.727201515,0.08556781
Mo,Co,-0.43262,4.596178889,0.064050614,-1.035514339,-0.088370606,-0.739504582,-0.248457198,1.446802931,0.074839261,-0.142515482,1.48215339,0.762160376,-0.73086853,0.779918981,0.469213804,-0.009160828,-0.609051951,-1.235176763,-0.730180111,0.84196573,0.315885458,0.11631772,0.310210004,-0.391287965,-0.442584904,0.727201515,-1.235176763
Mo,Cr,0.03971,5.068508889,0.524583744,-1.035514339,-0.088370606,-0.739504582,-1.000991245,1.446802931,0.074839261,-0.468842689,1.396200923,0.762160376,-0.872933494,0.779918981,1.756921643,0.613775509,-0.609051951,-1.769575241,-0.311762294,1.528342646,0.315885458,-0.649127923,0.310210004,0.576260458,-0.341831861,0.727201515,-1.769575241
Mo,Cu,-0.16294,4.865858889,-0.394504011,-1.035514339,-0.088370606,-0.739504582,0.746249178,1.446802931,0.074839261,-0.138807219,0.278818849,0.762160376,-0.352028625,0.779918981,0.039977858,-0.943565335,-0.609051951,-0.528803976,-0.646496547,0.158537568,0.315885458,0.626614816,0.310210004,-1.036320247,-0.572124531,0.727201515,-0.528803976
Mo,Fe,-0.41841,4.610388889,0.112115965,-1.035514339,-0.088370606,-0.739504582,-0.637552182,1.446802931,0.074839261,-0.332749411,1.568105858,0.762160376,-1.014998458,0.779918981,1.756921643,0.30230734,-0.609051951,-1.511485546,-0.730180111,0.913602155,0.315885458,-0.138830827,0.310210004,-0.068771824,-0.341831861,0.727201515,-1.511485546
Mo,Ga,-0.06432,4.964478889,-1.573625315,-1.035514339,-0.088370606,-0.209051427,0.944313144,1.446802931,0.074839261,-0.698013387,-0.408800889,0.762160376,-0.872933494,0.779918981,0.469213804,-0.943565335,-0.609051951,-0.388152425,0.022971959,-1.598820574,0.315885458,1.136911911,0.310210004,0.253744317,-0.622501052,0.727201515,-0.388152425
Mo,In,-0.18684,4.841958889,-1.431843708,-1.035514339,-0.088370606,0.572503382,1.041031352,1.446802931,0.074839261,-0.437322448,-1.01046816,0.762160376,-0.020543708,0.779918981,0.469213804,-0.943565335,-0.609051951,-0.319469734,0.441389775,-1.387509778,0.315885458,1.136911911,0.310210004,0.253744317,-0.99672664,0.727201515,-0.319469734
Mo,Mg,-0.07214,4.956658889,-0.880489421,-1.035514339,-0.088370606,0.386295874,1.380896676,1.446802931,0.074839261,-1.47044472,-1.01046816,0.762160376,-0.399383613,0.779918981,0.039977858,-0.943565335,-0.609051951,-0.078120506,0.441389775,-0.565773336,0.315885458,-1.669722113,0.310210004,-1.358836389,1.712810547,0.727201515,-0.078120506
Mo,Mn,-0.21671,4.812088889,-0.214281301,-1.035514339,-0.088370606,-0.739504582,-0.811898983,1.446802931,0.074839261,-0.407656338,0.88048612,0.762160376,-0.636158553,0.779918981,2.186157589,0.613775509,-0.609051951,-1.635294781,-0.144395168,0.427140845,0.315885458,-0.393979375,0.310210004,0.253744317,-0.23028385,0.727201515,-1.635294781
Mo,Ni,-0.3256,4.703198889,0.01933866,-1.035514339,-0.088370606,-0.739504582,0.210847207,1.446802931,0.074839261,-0.141032177,1.48215339,0.762160376,-0.541448577,0.779918981,0.469213804,-0.320628997,-0.609051951,-0.909010027,-0.646496547,0.775327194,0.315885458,0.371466268,0.310210004,-0.713804106,-0.359823476,0.727201515,-0.909010027
Mo,Pd,-0.38321,4.645588889,0.131174436,-1.035514339,-0.088370606,-0.739504582,0.314611849,1.446802931,0.074839261,0.436529897,1.138343521,0.762160376,-0.778223518,0.779918981,0.89844975,-0.943565335,-0.609051951,-0.835323438,0.441389775,0.942006831,0.315885458,0.371466268,0.310210004,-1.358836389,-1.036308192,0.727201515,-0.835323438
Mo,Tc,-0.16792,4.860878889,0.804033458,-1.035514339,-0.088370606,-0.739504582,-1.175942345,1.446802931,0.074839261,0.339558801,1.568105858,0.762160376,-1.014998458,0.779918981,2.186157589,0.613775509,-0.609051951,-1.893813604,0.190339085,1.944833494,0.315885458,-0.393979375,0.310210004,0.253744317,-1.0219149,0.727201515,-1.893813604
Mo,W,0.22933,5.258128889,2.218049014,-1.035514339,-0.088370606,-0.675809672,-2.030509893,1.446802931,0.518170204,1.776510992,1.568105858,0.762160376,-0.96764347,1.598092422,1.756921643,0.925243678,-0.609051951,-2.500669334,0.106655522,2.721172434,0.315885458,-0.649127923,0.310210004,0.576260458,-0.626099375,0.727201515,-2.500669334
Mo,Y,-0.17599,4.852808889,0.098702379,-1.035514339,-0.088370606,1.551103553,-0.057757695,1.446802931,2.069828502,-0.963525069,-0.838563225,0.762160376,1.02126603,0.779918981,0.469213804,1.859648185,-0.609051951,-1.099754951,0.441389775,0.893610595,1.43335309,-1.414573566,0.310210004,1.543808881,-0.877981982,0.727201515,-1.099754951
Mo,Zn,-0.07497,4.953828889,-1.137940854,-1.035514339,-0.088370606,-0.739504582,1.487180929,1.446802931,0.074839261,-0.468842689,-0.365824655,0.762160376,-0.304673637,0.779918981,0.039977858,-0.943565335,-0.609051951,-0.002644661,0.441389775,-0.949478024,0.315885458,0.881763363,0.310210004,-1.358836389,-0.561329562,0.727201515,-0.002644661
Mo,As,-0.17707,4.851728889,-0.693817011,-1.035514339,-0.088370606,0.286150736,0.575732436,1.446802931,0.074839261,-0.730831521,0.149890148,0.762160376,-1.014998458,0.779918981,1.327685696,-0.943565335,-0.609051951,-0.649893364,-1.567015743,-0.287557449,0.315885458,1.647209006,0.310210004,-0.391287965,-0.770032293,0.727201515,-0.649893364
Mo,Ge,-0.03033,4.998468889,-0.55811623,-1.035514339,-0.088370606,0.402207623,0.556834769,1.446802931,0.074839261,-0.805738448,-0.150943487,0.762160376,-1.014998458,0.779918981,0.89844975,-0.943565335,-0.609051951,-0.663313201,-1.650699306,-0.085309494,0.315885458,1.392060459,0.310210004,-0.068771824,-0.806015523,0.727201515,-0.663313201
Mo,Os,-0.27856,4.750238889,1.783225258,-1.035514339,-0.088370606,-0.739504582,-1.247658353,1.446802931,0.074839261,2.395791033,1.568105858,0.762160376,-0.825578506,1.113083494,2.615393535,0.30230734,-0.609051951,-1.944741438,0.106655522,2.721172434,0.315885458,-0.138830827,0.310210004,-0.068771824,-0.626099375,0.727201515,-1.944741438
Mo,P,-0.25526,4.773538889,-1.557540189,-1.035514339,-0.088370606,0.341770656,0.436215922,1.446802931,0.074839261,-1.454684599,1.052391054,0.762160376,-1.014998458,0.779918981,1.327685696,-0.943565335,-0.609051951,-0.7489685,-2.654902065,-1.574847361,0.315885458,1.647209006,0.310210004,-0.391287965,0.809631485,0.727201515,-0.7489685
Mo,Pb,-0.27243,4.756368889,-1.240856595,-1.035514339,-0.088370606,1.060823299,0.764166746,1.446802931,0.074839261,0.309892691,-1.096420627,0.762160376,1.826300828,0.779918981,0.89844975,-0.943565335,-0.609051951,-0.516080138,0.441389775,-1.102863273,0.315885458,1.392060459,0.310210004,-0.068771824,-0.622501052,0.727201515,-0.516080138
Mo,Pt,-0.52073,4.508068889,0.369656822,-1.035514339,-0.088370606,-0.739504582,0.065987337,1.446802931,0.074839261,2.117671254,1.568105858,0.762160376,-0.825578506,0.779918981,0.89844975,-0.632097166,-0.609051951,-1.011879649,0.441389775,1.297440121,0.315885458,0.371466268,0.310210004,-0.713804106,-0.626099375,0.727201515,-1.011879649
Mo,Ru,-0.41775,4.611048889,1.001883856,-1.035514339,-0.088370606,-0.739504582,-0.722634595,1.446802931,0.074839261,0.500868273,1.568105858,0.762160376,-0.872933494,0.779918981,2.615393535,-0.009160828,-0.609051951,-1.571905286,0.022971959,2.239709014,0.315885458,-0.138830827,0.310210004,-0.068771824,-1.014718254,0.727201515,-1.571905286
Mo,Sb,-0.132,4.896798889,-0.901973515,-1.035514339,-0.088370606,1.461795358,0.672618521,1.446802931,0.074839261,-0.550980731,-0.623682057,0.762160376,-0.20996366,0.779918981,1.327685696,-0.943565335,-0.609051951,-0.581091459,0.441389775,-0.597793152,0.315885458,1.647209006,0.310210004,-0.391287965,-0.903170243,0.727201515,-0.581091459
Mo,Sc,-0.03891,4.989888889,0.115469362,-1.035514339,-0.088370606,0.294636562,-0.007621061,1.446802931,0.961501146,-1.239234477,-0.580705823,0.762160376,-0.257318649,0.779918981,0.469213804,1.859648185,-0.609051951,-1.064151325,0.441389775,0.918600045,1.43335309,-1.414573566,0.310210004,1.543808881,0.08636857,0.727201515,-1.064151325
Mo,Si,-0.09983,4.928968889,-0.026491093,-1.035514339,-0.088370606,0.03384853,0.370947113,1.446802931,0.074839261,-1.360680114,0.40774755,0.762160376,-1.014998458,0.779918981,0.89844975,-0.943565335,-0.609051951,-0.795317967,-1.985433559,0.707022695,0.315885458,1.392060459,0.310210004,-0.068771824,0.561347201,0.727201515,-0.795317967
Mo,Sn,-0.13579,4.893008889,-1.34763992,-1.035514339,-0.088370606,1.651374928,0.671125117,1.446802931,0.074839261,-0.437322448,-0.709634524,0.762160376,-0.446738601,0.779918981,0.89844975,-0.943565335,-0.609051951,-0.582151973,0.441389775,-1.262012756,0.315885458,1.392060459,0.310210004,-0.068771824,-0.978735025,0.727201515,-0.582151973
Mo,Ti,0.01575,5.044548889,0.257429817,-1.035514339,-0.088370606,-0.564886718,-0.451494405,1.446802931,0.407337468,-0.957035608,0.493700017,0.762160376,-0.920288482,0.779918981,0.89844975,1.548180016,-0.609051951,-1.379359972,0.441389775,1.130177396,1.06086388,-1.159425018,0.310210004,1.22129274,-0.075555963,0.727201515,-1.379359972
Mo,Tl,-0.31303,4.715768889,-1.267247826,-1.035514339,-0.088370606,0.91368165,1.160558109,1.446802931,0.074839261,0.404453416,-1.225349328,0.762160376,3.720500352,0.779918981,0.469213804,-0.943565335,-0.609051951,-0.234589964,0.441389775,-1.142196669,0.315885458,1.136911911,0.310210004,0.253744317,-0.622501052,0.727201515,-0.234589964
Mo,Zr,-0.06928,4.959518889,0.466458203,-1.035514339,-0.088370606,0.428380823,-0.691737792,1.446802931,1.238582985,-0.585467583,0.020961447,0.762160376,0.168876244,0.779918981,0.89844975,1.548180016,-0.609051951,-1.549964479,0.441389775,1.44171255,1.06086388,-1.159425018,0.310210004,1.22129274,-0.957145087,0.727201515,-1.549964479
Ni,Ni,0,2.952839313,0.01933866,0.019032598,-1.002050323,-1.83320421,0.210847207,-0.611546288,-1.587651773,-0.141032177,1.48215339,-0.55517903,-0.541448577,-0.761748441,-0.818494035,-0.320628997,0.091916162,0.235463299,-0.646496547,0.775327194,-1.174071385,0.371466268,-1.115079203,-0.713804106,-1.05789813,0.044885679,0.235463299
Ni,Ag,-0.18887,2.763969313,-0.531814423,0.019032598,-1.002050323,-0.626924632,1.021336909,-0.611546288,-0.423908049,0.152291483,-0.193919721,-0.55517903,1.636880876,-0.761748441,-1.247729981,-0.943565335,0.091916162,0.811017938,-0.646496547,-0.046109375,-1.174071385,0.626614816,-1.115079203,-1.036320247,-0.305848632,0.044885679,0.811017938
Ni,Al,-0.01661,2.936229313,-0.868786067,0.019032598,-1.002050323,-0.600965792,0.744073339,-0.611546288,-1.587651773,-1.292077235,-0.06499102,-0.55517903,-0.541448577,-0.761748441,-0.818494035,-0.943565335,0.091916162,0.614124217,-0.646496547,-0.548330699,-0.056603753,1.136911911,-1.115079203,0.253744317,0.582937138,0.044885679,0.614124217
Ni,Au,-0.24525,2.707589313,-0.41735182,0.019032598,-1.002050323,-0.563176235,0.882893005,-0.611546288,-0.922655359,1.785781651,0.708581185,-0.55517903,0.216231232,-0.761748441,-0.818494035,-0.943565335,0.091916162,0.712704497,-0.646496547,0.124485276,-1.174071385,0.626614816,-1.115079203,-1.036320247,0.079171924,0.044885679,0.712704497
Ni,Bi,-0.53152,2.421319313,-1.303688068,0.019032598,-1.002050323,1.615079521,0.670988513,-0.611546288,-0.257658945,0.020648121,-1.053444393,-0.55517903,1.068621018,-0.761748441,0.039977858,-0.943565335,0.091916162,0.562224346,-0.646496547,-1.196507075,-0.801582174,1.647209006,-1.115079203,-0.391287965,0.100761862,0.044885679,0.562224346
Ni,Cd,-0.25802,2.694819313,-1.247999329,0.019032598,-1.002050323,-0.109624705,1.611400759,-0.611546288,-0.479324417,-0.188868779,-0.709634524,-0.55517903,0.689781114,-0.761748441,-1.247729981,-0.943565335,0.091916162,1.230041135,-0.646496547,-1.113508779,-1.174071385,0.881763363,-1.115079203,-1.358836389,-0.295053663,0.044885679,1.230041135
Ni,Co,0.11524,3.068079313,0.064050614,0.019032598,-1.002050323,-1.83320421,-0.248457198,-0.611546288,-1.476819037,-0.142515482,1.48215339,-0.55517903,-0.541448577,-0.749243607,-0.818494035,-0.009160828,0.091916162,-0.090703437,-0.730180111,0.775327194,-0.801582174,0.11631772,-1.115079203,-0.391287965,-0.975136702,0.044885679,-0.090703437
Ni,Cr,-0.02986,2.922979313,0.524583744,0.019032598,-1.002050323,-1.633637944,-1.000991245,-0.611546288,-0.756406256,-0.468842689,1.396200923,-0.55517903,-0.541448577,-0.761748441,0.469213804,0.613775509,0.091916162,-0.625101914,-0.646496547,0.775327194,0.315885458,-0.649127923,-1.115079203,0.576260458,-1.039906515,0.044885679,-0.625101914
Ni,Cu,-0.06858,2.884259313,-0.394504011,0.019032598,-1.002050323,-1.660534499,0.746249178,-0.611546288,-1.14432083,-0.138807219,0.278818849,-0.55517903,-0.352028625,-0.749243607,-1.247729981,-0.943565335,0.091916162,0.615669349,-0.646496547,0.158537568,-1.174071385,0.626614816,-1.115079203,-1.036320247,-0.845597075,0.044885679,0.615669349
Ni,Fe,-0.01578,2.937059313,0.112115965,0.019032598,-1.002050323,-1.737812755,-0.637552182,-0.611546288,-1.14432083,-0.332749411,1.48215339,-0.55517903,-0.541448577,-0.761748441,0.469213804,0.30230734,0.091916162,-0.367012221,-0.730180111,0.775327194,-0.429092963,-0.138830827,-1.115079203,-0.068771824,-1.039906515,0.044885679,-0.367012221
Ni,Ga,-0.07458,2.878259313,-1.573625315,0.019032598,-1.002050323,-0.209051427,0.944313144,-0.611546288,-1.587651773,-0.698013387,-0.408800889,-0.55517903,-0.541448577,-0.761748441,-0.818494035,-0.943565335,0.091916162,0.756320901,-0.646496547,-1.598820574,-0.056603753,1.136911911,-1.115079203,0.253744317,-0.795220554,0.044885679,0.756320901
Ni,Ge,-0.15619,2.796649313,-0.55811623,0.019032598,-1.002050323,0.402207623,0.556834769,-0.611546288,-1.587651773,-0.805738448,-0.150943487,-0.55517903,-0.541448577,-0.761748441,-0.389258088,-0.943565335,0.091916162,0.481160124,-1.650699306,-0.085309494,-0.429092963,1.392060459,-1.115079203,-0.068771824,-0.611706083,0.044885679,0.481160124
Ni,Hf,-0.21084,2.741999313,0.888986172,0.019032598,-1.002050323,0.289688354,-1.081421964,-0.611546288,1.238582985,0.675156668,0.192866382,-0.55517903,0.121521256,0.747763693,-0.389258088,1.548180016,0.091916162,-0.682218338,-0.646496547,0.775327194,1.06086388,-1.159425018,-1.115079203,1.22129274,0.035992049,0.044885679,-0.682218338
Ni,Hg,-0.31358,2.639259313,-1.650295138,0.019032598,-1.002050323,0.701128838,1.784430608,-0.611546288,-1.14432083,0.716689221,-0.709634524,-0.55517903,1.02126603,-0.761748441,-1.247729981,-0.943565335,0.091916162,1.352915161,-0.646496547,-1.713089003,-1.174071385,0.881763363,-1.115079203,-1.358836389,0.035992049,0.044885679,1.352915161
Ni,In,-0.25042,2.702419313,-1.431843708,0.019032598,-1.002050323,0.572503382,1.041031352,-0.611546288,-0.590157152,-0.437322448,-1.01046816,-0.55517903,-0.020543708,-0.761748441,-0.818494035,-0.943565335,0.091916162,0.825003591,-0.646496547,-1.387509778,-0.056603753,1.136911911,-1.115079203,0.253744317,-0.298651986,0.044885679,0.825003591
Ni,Ir,0.5026,3.455439313,1.149433305,0.019032598,-1.002050323,-1.012114297,-0.62016634,-0.611546288,-0.64557352,2.390228637,1.48215339,-0.55517903,-0.541448577,0.591453265,-0.818494035,-0.009160828,0.091916162,-0.354665979,-0.646496547,0.775327194,-0.801582174,0.11631772,-1.115079203,-0.391287965,0.071975279,0.044885679,-0.354665979
Ni,Mg,-0.10457,2.848269313,-0.880489421,0.019032598,-1.002050323,0.386295874,1.380896676,-0.611546288,-0.64557352,-1.47044472,-1.01046816,-0.55517903,-0.399383613,-0.761748441,-1.247729981,-0.943565335,0.091916162,1.066352819,-0.646496547,-0.565773336,-1.174071385,-1.669722113,-1.115079203,-1.358836389,1.014735893,0.044885679,1.066352819
Ni,Mn,-0.01542,2.937419313,-0.214281301,0.019032598,-1.002050323,-1.793913291,-0.811898983,-0.611546288,-0.756406256,-0.407656338,0.88048612,-0.55517903,-0.541448577,-0.761748441,0.89844975,0.613775509,0.091916162,-0.490821455,-0.646496547,0.427140845,-0.056603753,-0.393979375,-1.115079203,0.253744317,-0.928358503,0.044885679,-0.490821455
Ni,Mo,0.03511,2.987949313,1.324927726,0.019032598,-1.002050323,-0.739504582,-1.400787522,-0.611546288,0.074839261,0.113354714,1.48215339,-0.55517903,-0.541448577,0.779918981,0.469213804,0.613775509,0.091916162,-0.909010027,-0.646496547,0.775327194,0.315885458,-0.649127923,-1.115079203,0.576260458,-0.359823476,0.044885679,-0.909010027
Ni,Nb,-0.08818,2.864659313,1.161729093,0.019032598,-1.002050323,-0.317204352,-1.176407373,-0.611546288,0.629002939,-0.203701834,1.009414821,-0.55517903,-0.541448577,0.873705238,0.039977858,0.925243678,0.091916162,-0.749670512,-0.646496547,0.775327194,0.688374669,-0.90427647,-1.115079203,0.898776599,-0.413798321,0.044885679,-0.749670512
Ni,Os,0.5853,3.538139313,1.783225258,0.019032598,-1.002050323,-1.035032904,-1.247658353,-0.611546288,-0.479324417,2.395791033,1.48215339,-0.55517903,-0.541448577,1.113083494,1.327685696,0.30230734,0.091916162,-0.80026811,-0.646496547,0.775327194,-0.429092963,-0.138830827,-1.115079203,-0.068771824,0.071975279,0.044885679,-0.80026811
Ni,Pb,-0.43286,2.519979313,-1.240856595,0.019032598,-1.002050323,1.060823299,0.764166746,-0.611546288,-0.368491681,0.309892691,-1.096420627,-0.55517903,1.826300828,-0.761748441,-0.389258088,-0.943565335,0.091916162,0.628393187,-0.646496547,-1.102863273,-0.429092963,1.392060459,-1.115079203,-0.068771824,0.075573602,0.044885679,0.628393187
Ni,Pd,-0.13837,2.814469313,0.131174436,0.019032598,-1.002050323,-0.974201659,0.314611849,-0.611546288,-0.756406256,0.436529897,1.138343521,-0.55517903,-0.541448577,-0.717088319,-0.389258088,-0.943565335,0.091916162,0.309149888,-0.646496547,0.775327194,-1.174071385,0.371466268,-1.115079203,-1.358836389,-0.338233538,0.044885679,0.309149888
Ni,Pt,0.10964,3.062479313,0.369656822,0.019032598,-1.002050323,-0.860691677,0.065987337,-0.611546288,-0.922655359,2.117671254,1.48215339,-0.55517903,-0.541448577,0.05285219,-0.389258088,-0.632097166,0.091916162,0.132593676,-0.646496547,0.775327194,-1.174071385,0.371466268,-1.115079203,-0.713804106,0.071975279,0.044885679,0.132593676
Ni,Re,0.50674,3.459579313,1.954248483,0.019032598,-1.002050323,-0.928233749,-1.775060415,-0.611546288,-0.091409842,2.104692331,1.48215339,-0.55517903,-0.541448577,1.634713723,0.89844975,0.613775509,0.091916162,-1.174793169,-0.646496547,0.775327194,-0.056603753,-0.393979375,-1.115079203,0.253744317,0.046787018,0.044885679,-1.174793169
Ni,Rh,0.199,3.151839313,0.588298279,0.019032598,-1.002050323,-1.122155395,-0.227561963,-0.611546288,-0.590157152,0.515701328,1.48215339,-0.55517903,-0.541448577,-0.063264128,0.469213804,-0.320628997,0.091916162,-0.075865063,-0.646496547,0.775327194,-0.801582174,0.11631772,-1.115079203,-0.391287965,-0.331036893,0.044885679,-0.075865063
Ni,Ru,0.25454,3.207379313,1.001883856,0.019032598,-1.002050323,-1.147680163,-0.722634595,-0.611546288,-0.368491681,0.500868273,1.48215339,-0.55517903,-0.541448577,0.343142985,1.327685696,-0.009160828,0.091916162,-0.42743196,-0.646496547,0.775327194,-0.429092963,-0.138830827,-1.115079203,-0.068771824,-0.316643601,0.044885679,-0.42743196
Ni,S,-0.79502,2.157819313,-1.478109402,0.019032598,-1.002050323,0.77194857,0.937040808,-0.611546288,-1.587651773,-1.429282992,1.48215339,-0.55517903,-0.541448577,-0.761748441,0.469213804,-0.943565335,0.091916162,0.751156583,-2.571218502,-1.456464003,-1.174071385,1.902357554,-1.115079203,-0.713804106,-0.100744223,0.044885679,0.751156583
Ni,Sb,-0.27711,2.675729313,-0.901973515,0.019032598,-1.002050323,1.461795358,0.672618521,-0.611546288,-0.756406256,-0.550980731,-0.623682057,-0.55517903,-0.20996366,-0.761748441,0.039977858,-0.943565335,0.091916162,0.563381866,-0.646496547,-0.597793152,-0.801582174,1.647209006,-1.115079203,-0.391287965,-0.205095589,0.044885679,0.563381866
Ni,Sc,-0.25421,2.698629313,0.115469362,0.019032598,-1.002050323,0.294636562,-0.007621061,-0.611546288,0.961501146,-1.239234477,-0.580705823,-0.55517903,-0.257318649,-0.761748441,-0.818494035,1.859648185,0.091916162,0.080322,-0.646496547,0.775327194,1.43335309,-1.414573566,-1.115079203,1.543808881,-0.611706083,0.044885679,0.080322
Ni,Si,-0.24268,2.710159313,-0.026491093,0.019032598,-1.002050323,0.03384853,0.370947113,-0.611546288,-1.587651773,-1.360680114,0.40774755,-0.55517903,-0.541448577,-0.761748441,-0.389258088,-0.943565335,0.091916162,0.349155359,-1.985433559,0.707022695,-0.429092963,1.392060459,-1.115079203,-0.068771824,-0.136727453,0.044885679,0.349155359
Ni,Sn,-0.24553,2.707309313,-1.34763992,0.019032598,-1.002050323,1.651374928,0.671125117,-0.611546288,-0.756406256,-0.437322448,-0.709634524,-0.55517903,-0.446738601,-0.761748441,-0.389258088,-0.943565335,0.091916162,0.562321352,-0.646496547,-1.262012756,-0.429092963,1.392060459,-1.115079203,-0.068771824,-0.280660371,0.044885679,0.562321352
Ni,Ta,-0.0961,2.856739313,1.765340476,0.019032598,-1.002050323,-0.32691117,-1.700431039,-0.611546288,0.961501146,1.294436708,0.966438587,-0.55517903,-0.541448577,1.511451785,0.039977858,1.236711847,0.091916162,-1.121796464,-0.646496547,0.775327194,0.688374669,-0.90427647,-1.115079203,0.898776599,0.035992049,0.044885679,-1.121796464
Ni,Tc,0.18748,3.140319313,0.804033458,0.019032598,-1.002050323,-0.99785562,-1.175942345,-0.611546288,-0.313075313,0.339558801,1.48215339,-0.55517903,-0.541448577,0.445861266,0.89844975,0.613775509,0.091916162,-0.749340281,-0.646496547,0.775327194,-0.056603753,-0.393979375,-1.115079203,0.253744317,-0.323840247,0.044885679,-0.749340281
Ni,Ti,-0.03497,2.917869313,0.257429817,0.019032598,-1.002050323,-0.564886718,-0.451494405,-0.611546288,0.407337468,-0.957035608,0.493700017,-0.55517903,-0.541448577,-0.427690726,-0.389258088,1.548180016,0.091916162,-0.234886646,-0.646496547,0.775327194,1.06086388,-1.159425018,-1.115079203,1.22129274,-0.773630616,0.044885679,-0.234886646
Ni,Tl,-0.38005,2.572789313,-1.267247826,0.019032598,-1.002050323,0.91368165,1.160558109,-0.611546288,-0.423908049,0.404453416,-1.225349328,-0.55517903,3.720500352,-0.761748441,-0.818494035,-0.943565335,0.091916162,0.909883361,-0.646496547,-1.142196669,-0.056603753,1.136911911,-1.115079203,0.253744317,0.075573602,0.044885679,0.909883361
Ni,V,-0.00307,2.949769313,0.52793714,0.019032598,-1.002050323,-1.247407161,-0.832420822,-0.611546288,0.019422894,-0.659818271,1.009414821,-0.55517903,-0.541448577,-0.320506433,0.039977858,1.236711847,0.091916162,-0.505394669,-0.646496547,0.775327194,0.688374669,-0.90427647,-1.115079203,0.898776599,-0.895973597,0.044885679,-0.505394669
Ni,W,0.24398,3.196819313,2.218049014,0.019032598,-1.002050323,-0.675809672,-2.030509893,-0.611546288,0.518170204,1.776510992,1.48215339,-0.55517903,-0.541448577,1.598092422,0.469213804,0.925243678,0.091916162,-1.356196007,-0.646496547,0.775327194,0.315885458,-0.649127923,-1.115079203,0.576260458,0.071975279,0.044885679,-1.356196007
Ni,Zn,-0.05668,2.896159313,-1.137940854,0.019032598,-1.002050323,-1.06000872,1.487180929,-0.611546288,-1.587651773,-0.468842689,-0.365824655,-0.55517903,-0.304673637,-0.761748441,-1.247729981,-0.943565335,0.091916162,1.141828664,-0.646496547,-0.949478024,-1.174071385,0.881763363,-1.115079203,-1.358836389,-0.856392044,0.044885679,1.141828664
Ni,Zr,-0.30565,2.647189313,0.466458203,0.019032598,-1.002050323,0.428380823,-0.691737792,-0.611546288,1.238582985,-0.585467583,0.020961447,-0.55517903,0.168876244,0.574482419,-0.389258088,1.548180016,0.091916162,-0.405491154,-0.646496547,0.775327194,1.06086388,-1.159425018,-1.115079203,1.22129274,-0.460576519,0.044885679,-0.405491154
Pb,Pb,0,1.0788,-1.240856595,1.936390667,2.371536324,1.060823299,0.764166746,1.252957018,-0.368491681,0.309892691,-1.096420627,-0.45117855,1.826300828,-1.801436089,0.039977858,-0.943565335,3.596756726,1.021323075,3.370314488,-1.102863273,-0.429092963,1.392060459,1.925537772,-0.068771824,-1.05789813,1.191176283,1.021323075
Pb,Ag,-0.26199,0.81681,-0.531814423,1.936390667,2.371536324,1.060823299,1.021336909,1.252957018,-0.368491681,0.152291483,-1.096420627,-0.45117855,1.826300828,-1.432543479,-0.818494035,-0.943565335,3.596756726,1.203947826,0.859807591,-1.102863273,-0.429092963,0.626614816,1.925537772,-1.036320247,-0.676475896,1.191176283,1.203947826
Pb,Cd,-0.13192,0.94688,-1.247999329,1.936390667,2.371536324,1.060823299,1.611400759,1.252957018,-0.368491681,-0.188868779,-1.096420627,-0.45117855,1.826300828,-1.801436089,-0.818494035,-0.943565335,3.596756726,1.622971023,1.947693913,-1.113508779,-0.429092963,0.881763363,1.925537772,-1.358836389,-0.687270865,1.191176283,1.622971023
Pb,Mo,0.5364,1.6152,1.324927726,1.936390667,2.371536324,1.060823299,-1.400787522,1.252957018,0.074839261,0.113354714,-1.096420627,-0.45117855,1.826300828,0.779918981,0.89844975,0.613775509,3.596756726,-0.516080138,0.441389775,-1.102863273,0.315885458,-0.649127923,1.925537772,0.576260458,-0.622501052,1.191176283,-0.516080138
